Tipo de dato;Partidas de gasto: Nivel 1;Partidas de gasto: Nivel 2;Partidas de gasto: Nivel 3;Periodo;Total
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2019M02;6,61
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2019M01;8,30
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2018M12;5,55
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2018M11;4,79
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2018M10;4,51
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2018M09;4,46
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2018M08;4,61
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2018M07;4,11
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2018M06;4,45
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2018M05;3,49
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2018M04;3,96
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2018M03;7,45
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2018M02;1,99
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2018M01;-0,60
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2017M12;14,83
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2017M11;15,87
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2017M10;16,58
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2017M09;17,61
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2017M08;18,03
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2017M07;19,29
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2017M06;16,72
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2017M05;17,17
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2017M04;15,93
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2017M03;14,19
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2017M02;17,47
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2017M01;24,73
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2016M12;-3,29
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2016M11;-4,71
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2016M10;-5,53
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2016M09;-7,30
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2016M08;-7,65
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2016M07;-7,80
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2016M06;-6,17
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2016M05;-6,73
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2016M04;-6,69
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2016M03;-2,55
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2016M02;-4,62
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2016M01;-15,26
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2015M12;""
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2015M11;""
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en alojamiento;2015M10;""
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2026M07;5,58
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2026M06;5,12
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2026M05;6,24
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2026M04;5,17
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2026M03;4,38
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2026M02;4,60
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2026M01;7,59
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2025M12;6,87
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2025M11;7,13
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2025M10;7,48
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2025M09;7,46
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2025M08;7,67
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2025M07;8,22
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2025M06;9,61
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2025M05;9,48
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2025M04;11,37
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2025M03;9,53
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2025M02;9,54
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2025M01;8,04
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2024M12;17,47
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2024M11;18,05
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2024M10;17,61
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2024M09;17,65
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2024M08;18,09
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2024M07;19,48
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2024M06;20,76
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2024M05;21,52
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2024M04;21,86
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2024M03;26,97
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2024M02;25,50
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2024M01;25,36
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2023M12;23,43
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2023M11;22,62
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2023M10;22,75
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2023M09;23,08
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2023M08;23,29
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2023M07;22,91
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2023M06;24,28
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2023M05;26,64
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2023M04;30,39
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2023M03;37,02
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2023M02;42,62
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2023M01;59,85
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2022M12;132,40
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2022M11;141,90
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2022M10;155,65
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2022M09;186,50
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2022M08;224,60
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2022M07;304,34
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2022M06;490,75
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2022M05;662,87
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2022M04;842,51
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2022M03;793,34
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2022M02;792,58
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2022M01;557,51
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2021M12;84,06
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2021M11;72,05
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2021M10;55,86
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2021M09;31,26
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2021M08;7,43
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2021M07;-15,89
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2021M06;-45,05
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2021M05;-66,84
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2021M04;-80,82
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2021M03;-87,27
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2021M02;-90,75
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2021M01;-88,65
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2020M12;-76,48
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2020M11;-76,02
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2020M10;-75,16
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2020M09;-74,03
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2020M08;-71,93
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2020M07;-71,05
Tasa de variación acumulada;Gasto total;Gasto no incluido en paquete turístico;Gasto en manutención;2020M06;-70,12
